Edad,Género,Peso_(kg),Altura_(m),Duración_sesión_(horas),Calorías_quemadas,Tipo_entrenamiento,Porcentaje_grasa,Frecuencia_entrenamiento_(días/semana),Nivel_experiencia,IMC,Frecuencia_comidas_diarias,Ejercicio_físico,Carbohidratos,Proteínas,Grasas,Calorías_totales,Nombre_comida,Tipo_comida,Tipo_dieta,Azúcar_(g),Sodio_(mg),Colesterol_(mg),Tamaño_porción_(g),Calificación,Nombre_ejercicio,Series,Repeticiones,Beneficio,Calorías_quemadas_(por_30_min),Grupo_muscular_objetivo,Equipamiento_necesario,Nivel_dificultad,Parte_cuerpo,Tipo_músculo,Entrenamiento,IMC_calculado,Calorías_de_macronutrientes,Porcentaje_carbohidratos,Proteína_por_kg,Balance_calórico,Masa_magra_(kg),Calorías_esperadas,Calorías_quemadas_(por_30_min)_bc,Categoría_quema_calorías,Objetivo
20.52633980352153,Mujer,85.26708508117277,1.649160270215782,1.2965522993506222,1285.384708942518,Fuerza,31.627820989628102,3.95280096878148,1.9104891703950995,29.742356708886106,2.103701713954113,1.0218877828345707,200.7151670909775,73.85325440991029,54.8998703082578,2056.6735083663702,Frito Paleo Merienda,Cena,Paleo,31.71789675728634,917.3987636150003,199.9213603074128,457.37534714845896,4.4944107015838854,Calf Raises,4.046618204831395,20.80760835834911,Strengthens back y improves posture,334.37580443524536,"Glúteos, Hamstrings, Core (núcleo)",Bandas de resistencia,Avanzado,Hombros,Lateral,Barra (Barbell) curls,28.0955998107443,1571.282508232502,0.534960612188918,1.0122770691687686,783.3702482476451,56.059890633431685,873.735796359165,5.825752897193133e+19,Medio,Pérdida de grasa
19.09077146403832,Hombre,89.63266487515833,1.9443476642446846,1.9729419811323894,2280.944910908329,Fuerza,23.889834015382,4.985505862880188,3.0385856872176213,20.281283420768382,3.172238757849547,0.009888304376181644,170.73999966017882,73.0204476573823,51.173383055436084,2495.9069849705725,Horneado Vegetariano Almuerzo,Merienda,Paleo,30.075403731824952,86.85071009974074,199.90404445270042,232.84302330168,3.017891881979424,Russian Twists,3.9176154724817764,24.052272723343926,Builds chest strength,335.6766768903875,"Quadriceps, Hamstrings, Glúteos",Cable / Polea Máquina,Avanzado,Espalda,Tríceps,Barra (Barbell) rows,19.322217387009964,1445.425825309094,0.49783351387322766,0.8852827882073384,-123.1580799308603,69.72017179590189,1326.0940738087559,1.0811377922123866e+20,Bajo,Hipertrofia
39.05,Hombre,102.34,1.94,0.9,792.0,Cardio,32.46285886287696,3.01,1.0,27.19,3.02,-0.03,282.28,111.71,74.89,2624.0,Horneado Vegano Almuerzo,Almuerzo,Vegana,9.88,434.89,2.84,459.96,1.9,Russian Twists,5.02,22.0,Builds shoulder width,368.66,Core (núcleo) (núcleo),Bandas de resistencia,Principiante,Antebrazos,Posterior,Bicycle crunches,27.192050164735893,2249.97,0.5018378022818082,1.0915575532538595,1832.0,69.11751023973171,663.5880000000001,1.3220545409736293e+20,Muy alto,Hipertrofia
21.328771465397015,Mujer,111.81055780381149,1.796387388382155,1.102343648243344,764.086816277793,Fuerza,30.76967504973177,3.730949290883537,2.030357410748729,33.46778692533235,1.9898920790439705,-0.0,211.48878704689238,86.25765357462885,55.95269239473071,2948.92319137696,Horneado Vegetariano Almuerzo,Desayuno,Vegana,3.5741282387912503,2347.47163504828,6.854842703446244,449.0630324108503,2.2351702524649726,Renegade Rows,4.012073631122859,16.52953345837171,Improves coordination y cardiovascular health,364.5272851106789,Cuerpo completo,Parallel Bars o Chair,Avanzado,Piernas,Middle,Mancuerna rows,33.432789851051034,1629.0927532375047,0.4910525808239181,0.6912636613948562,2246.5591411626633,78.2857545105534,680.9089249208919,1.4522546565828832e+20,Muy alto,Hipertrofia
19.460915652092773,Hombre,76.85707083932363,1.8946459359715149,0.7890348837585262,536.5050234913017,Yoga,21.676303854556963,3.079187161634119,0.9382639598609813,21.990594356488234,2.841436767058589,-0.030004015788491,218.60587426301527,88.38044152695139,57.688747940939514,1984.1208961738314,Asado Balanced Desayuno,Merienda,Keto,5.24878455263929,1226.5057506418332,245.10633531613124,379.2048696341404,1.167811886120348,Rows,4.016153461401455,23.7341500746779,Builds back strength,335.2663366830345,"Hombros, Tríceps",Bandas de resistencia,Avanzado,Piernas,Lateral,Leg raises,22.055679860424238,1667.9374954255118,0.5174147251795278,1.1629198472233366,1612.5086630205126,56.73158092979503,562.5845939871626,5.51217752361266e+19,Medio,Hipertrofia
55.41500557053026,Hombre,46.61847329993227,1.7097229927587612,1.504670983456204,1656.5122272425367,Yoga,21.453493807533377,1.867289923119304,1.0945115199380488,20.563704782811243,1.9050275936366579,0.9678975141757934,350.5220399862625,126.90836489386486,80.71941884952622,1148.7011418423685,Raw Vegano Almuerzo,Cena,Keto,23.851435781193267,1269.1516871417464,159.28537369405524,487.12879446619274,1.4948758731001037,Rows,3.156788666722185,10.69283162902031,Strengthens Tríceps y chest,301.5054811375859,"Espalda, Core (núcleo), Hombros",Wall,Avanzado,Abs,Grip Strength,Bird dog,18.69233885720456,2542.7393097243867,0.4785290536755435,2.33715807591411,-570.7722438036776,41.54397921669721,774.0706641264313,1.7494586008692072e+19,Bajo,Hipertrofia
57.64018820643341,Mujer,58.60548877423436,1.4438286103498847,1.2997047285323138,1735.4197583671512,Fuerza,23.649334784571995,4.024375158420035,2.0498815547791516,21.17219625428468,2.943663181950484,-0.009125268295801776,290.98259041606286,129.55664935016688,85.19658240617588,1705.1009594867671,Frito Bajo-Carb Merienda,Almuerzo,Vegana,9.27952311501827,1526.1427191840273,114.28496974747115,344.14040762479823,1.69228359090951,Incline Push-ups,3.130842664274777,9.808347183189262,Builds chest strength,187.54089798411798,"Espalda, Core (núcleo), Hombros",Bench o Sturdy Surface,Principiante,Hombros,Quads,Curl martillos,22.05282243415377,2455.3617667544377,0.5039723804061887,2.071728514272092,24.880581425608074,45.586447076528806,419.48859498704826,3.2399662390951104e+17,Medio,Recomposición
32.74153232233932,Hombre,61.09343037158546,1.5663673795602728,1.2847027602768033,1493.0022240656338,Fuerza,29.143109487885063,2.967901851436776,2.137120625877612,23.679469197016136,3.02359649225669,-0.009883188231008337,183.9392703339821,82.1489951923092,46.42127593958994,1683.7352218045517,Al vapor Paleo Merienda,Merienda,Vegetariana,45.432703352954945,1516.1023938176259,208.46300487160377,489.7210197501674,4.291590204963059,Resistance Band Pull-Aparts,3.858351812633497,22.167274515278155,Improves Inferior back strength,345.28524516873614,"Piernas, Core (núcleo)",Wall,Principiante,Espalda,Tríceps,Barra (Barbell) rows,24.61859319311054,1712.7908795707476,0.4966549064894745,1.2444662044090535,189.5268639888847,43.790008287520855,942.974587030178,1.1350453420504916e+20,Medio,Hipertrofia
25.9,Mujer,74.05,1.66,0.91,799.34,Cardio,26.782571691431738,2.02,1.0,26.87,2.99,-0.01,206.93,82.15,54.78,2033.0,A la plancha Balanced Cena,Cena,Equilibrada,8.68,1014.69,299.17,347.89,1.17,Lunges,4.0,14.96,Improves unilateral leg strength y balance,334.7,"Core (núcleo), Zona lumbar",Dominada Bar,Avanzado,Piernas,Lats,Peso muerto rumano,26.872550442734795,1649.34,0.5018492245383002,1.1093855503038488,1233.66,54.2175056624948,609.154,6.003690583669543e+19,Bajo,Hipertrofia
21.24,Mujer,80.78,1.9,1.8,2575.98,Entrenamiento_interválico,22.6918319466272,4.01,3.01,22.38,3.01,-0.01,162.37,63.98,42.89,2174.0,Horneado Paleo Desayuno,Desayuno,Paleo,38.15,926.5,217.13,211.58,4.12,Russian Twists,5.01,17.95,Targets Inferior abs,355.67,"Parte superior de la espalda, Rear Deltoids",Ninguno o Mancuernas,Principiante,Antebrazos,Middle,Military press,22.37673130193906,1291.41,0.5029231615056412,0.7920277296360485,-401.98,62.44953815351455,1280.412,9.86244052129226e+19,Alto,Pérdida de grasa
31.590337503743303,Hombre,49.739377425325166,1.576723834947979,1.3410036518699926,1319.134021664456,Fuerza,21.719522570141386,2.08258330031497,1.002039204451422,24.08140749236391,3.1851520940572726,-0.030308734828261158,242.10788318100373,88.95125597774127,60.76619262711409,1301.5406165365616,Hervido Balanced Almuerzo,Desayuno,Equilibrada,39.86855770316235,1946.5080873315515,262.4272360666455,217.1094021594674,3.837438922003523,Inverted Rows,2.927734118166814,11.90067227932329,Builds chest strength,152.83615925110786,"Pecho inferior, Tríceps",Mancuernas,Avanzado,Brazos,Quads,Incline Mancuerna press,21.8151036675717,1837.20453663571,0.5409973118121547,1.86991782130656,-53.188721282220136,38.413162709848564,483.46128946827326,1.7419836439795853e+17,Muy alto,Hipertrofia
54.11618706522917,Mujer,92.33208955512696,1.6230356971578208,1.6706363570521312,1980.4949928122264,Yoga,29.875607426456735,4.219523511204144,2.845226120703588,33.45337014369102,2.890890950778069,0.020657878063303662,254.82431543646007,101.98941662680716,69.39780415103947,2449.4089869075156,Hervido Balanced Desayuno,Merienda,Keto,9.766486785252582,1402.137810564943,166.47195181925184,281.82276273583517,2.578270003144577,Bicep Curls,5.002814052656734,16.890073817014336,Builds back strength,326.45337829473374,"Obliques, Core (núcleo)",Ninguno o Mancuernas,Intermedio,Piernas,Posterior,Lateral raises,31.176883980363602,2157.801586824295,0.4886660615393425,1.1560564687264812,495.41910815244245,60.69789737305158,1189.1354586270793,1.0880454567188772e+20,Alto,Hipertrofia
30.60427819814075,Hombre,69.18464941069541,2.092189878756172,0.6733912149681255,712.4816293658258,Cardio,22.92135756627448,3.1011055628279047,1.0391401662059299,17.84606441431016,2.917589440347403,0.02004856505804793,199.16034512997476,81.61739616360079,54.566255275152855,1995.0844122786325,Horneado Vegano Cena,Cena,Bajo-Carb,15.843071065244256,633.4623166286212,130.1594320579207,282.72866098504846,4.016569757288076,Kettlebell Swings,3.9039567122866115,14.940267886466598,Improves core stability y Superior body strength,328.49486964961943,"Zona lumbar, Glúteos",Wall,Principiante,Hombros,Superior,Seated calf raises,18.45523940287155,1723.9005244180935,0.5061152212860349,1.1109632343289804,1287.159400115325,52.06264577847141,539.0956023572628,1.0652155064151479e+20,Muy alto,Hipertrofia
25.77,Mujer,61.86,1.61,1.88,2197.91,Fuerza,23.73435539737774,3.97,2.99,23.86,3.01,1.04,314.24,126.87,84.22,1826.0,A la plancha Vegetariano Merienda,Merienda,Vegetariana,37.52,2515.16,10.4,126.46,5.02,Dips,4.0,23.92,Improves flexibility,353.45,"Quadriceps, Hamstrings, Glúteos",Ninguno o Mancuernas,Principiante,Brazos,Quads,Incline Mancuerna flyes,23.86482003009143,2522.42,0.4983151100926887,2.050921435499516,-371.9099999999999,47.17792775118213,1328.972,9.370695416926292e+19,Alto,Pérdida de grasa
30.676899403675463,Hombre,81.79481640824957,1.8970156332894719,1.3480901265494674,1676.5600671795762,Entrenamiento_interválico,28.74410238865649,3.74951938706586,1.9767962147590519,28.286746292178893,1.952615924661662,-0.01019938076009606,156.49789821127052,68.35396106228357,42.05165626096157,2348.566628170973,Frito Vegetariano Cena,Almuerzo,Vegetariana,39.965148357067676,811.9981282924126,127.8620288468037,466.1137402000911,1.671447010836366,Pull-ups,4.8566297993923815,15.103401013627613,Builds chest strength,316.52358031784456,"Core (núcleo), Zona lumbar",Bench o Sturdy Surface,Avanzado,Antebrazos,Lateral,Extensión de muñeca,25.54722758246545,1387.071449791057,0.5504999222666562,0.7652632781877623,556.7501825730006,58.78873460265259,858.2904062383911,8.698361410337076e+19,Bajo,Hipertrofia
31.34,Mujer,64.91,1.62,0.58,573.16,Fuerza,27.06158881809129,1.99,1.0,24.73,2.0,1.99,244.39,97.94,65.11,1823.0,Raw Keto Desayuno,Desayuno,Keto,41.59,1906.18,42.41,220.77,2.81,Wall Angels,4.0,22.91,Builds back strength,345.25,"Quadriceps, Pantorrillas, Glúteos",Barra (Barra (Barbell)),Principiante,Espalda,Quads,Prensa de piernas,24.73327236701721,1955.31,0.4999514143537342,1.508858419349869,1249.84,47.34432269817695,400.49,7.735737820532767e+19,Medio,Hipertrofia
26.63331976744538,Mujer,88.48171809421652,1.778155598505843,1.1539162975153654,1751.1094392310204,Fuerza,28.386661083514852,3.9652873009440257,2.096976432605236,25.375164224333506,1.8613758580103905,-0.010212803966327356,171.3766984704634,66.33093093975545,46.093675678409994,2424.758518218555,A la plancha Paleo Desayuno,Cena,Vegetariana,39.51782088368424,915.9252536731269,145.48305127237063,452.5875904421037,1.482796371413199,Tricep Extensions,5.008831315665637,15.49675126461628,Targets obliques y improves core rotation,352.72364207414137,"Inferior Abs, Hip Flexors",Wall,Avanzado,Pecho,Quads,Decline Mancuerna flyes,25.577736446224467,1289.5733878710494,0.4998372085381223,0.8146707059328481,516.1359899155481,64.49719772611463,924.7703872324605,8.594607604286154e+19,Muy alto,Hipertrofia
37.51,Hombre,76.59,1.82,1.49,1072.8,Yoga,22.57558193854224,3.98,2.0,23.12,3.02,-0.02,188.66,76.42,50.28,1950.0,Asado Balanced Almuerzo,Almuerzo,Equilibrada,2.81,2413.37,111.51,329.67,2.4,Deadlifts,3.98,19.04,Improves back strength y posture,344.07,"Quadriceps, Pantorrillas, Glúteos",Dominada Bar,Principiante,Espalda,Grip Strength,Plate pinch,23.122207462866804,1512.84,0.4988234049866476,0.9977803890847368,877.2,59.299361793270506,1025.3286,7.522408817832826e+19,Medio,Hipertrofia
25.34,Hombre,40.94,1.67,1.02,733.79,Yoga,17.719549964688245,3.01,1.99,14.68,3.0,0.05,298.37,120.01,79.24,907.0,Frito Vegano Cena,Cena,Vegana,31.14,616.14,130.28,225.61,4.67,Box Jumps,5.0,21.9,Improves posture y back strength,362.78,"Core (núcleo), Obliques",Bench o Step,Avanzado,Hombros,Tríceps,Incline Mancuerna press,14.679622790347448,2386.68,0.5000586588901739,2.931362970200293,173.21000000000004,33.68561624445663,740.0712,1.1593256365565152e+20,Muy alto,Hipertrofia
32.85,Mujer,113.45,1.99,1.39,1377.35,Fuerza,29.732213370178787,1.98,1.01,28.65,3.0,0.04,240.46,96.18,64.92,3027.0,Al vapor Vegetariano Cena,Cena,Vegetariana,32.2,91.25,143.0,187.9,3.67,Bicycle Crunches,5.01,24.98,Strengthens shoulders,355.65,"Hombros, Tríceps",Step o Box,Intermedio,Hombros,Tríceps,Barra (Barbell) hip thrusts,28.648266457917728,1930.84,0.4981458846926727,0.8477743499338917,1649.65,79.71880393153216,988.707,9.857911197639683e+19,Alto,Hipertrofia
30.964811711801744,Hombre,89.02342634792988,1.8077858001033789,1.521151186149184,962.0799314211088,Fuerza,27.63856409474838,3.2751964670865013,0.9787181233080899,28.784894380998622,2.9888726306210742,0.010370399907798556,183.68761946400699,73.35103129917533,43.1755281705191,2130.31140416099,Hervido Balanced Cena,Desayuno,Equilibrada,38.6092855426244,895.1283668526426,28.7896957495449,402.0228270006031,3.0307702479119683,Deadlifts,4.191183955842774,21.604440330774732,Builds unilateral leg strength y balance,339.22098294596816,"Espalda, Core (núcleo), Hombros",Cable / Polea Máquina,Intermedio,Antebrazos,Grip Strength,Curl de piernas,28.629147846096743,1578.8226411206927,0.5306424632292507,0.843515764797057,1167.8752289655356,60.97354955942495,1069.1000390555512,1.117579135650703e+20,Alto,Hipertrofia
40.994372645928664,Hombre,84.286201014072,1.6074914979202215,1.9728039341758163,2151.369812262374,Fuerza,29.101881636241476,5.079731171110502,2.9268185298661815,28.597404650900707,3.9781358023110878,1.965618509349985,263.25678790041354,106.36507919330717,70.87775748879312,2340.3144958824514,Hervido Balanced Cena,Cena,Bajo-Carb,46.15799867998907,614.259339441167,74.41052853201947,233.0059511259059,2.9444146012845818,Deadlift,3.784628015691828,15.2549752690121,Strengthens shoulders,375.7527814825648,Cuerpo completo,Bench o Sturdy Surface,Avanzado,Abs,Quads,Plancha,30.92372712708875,2200.5935533474094,0.5231347255629227,1.2561280477875751,282.8631321168014,59.06441530336372,1447.8561395423135,8.047231302475917e+19,Bajo,Pérdida de grasa
38.76,Hombre,85.97,1.82,1.96,2807.11,Entrenamiento_interválico,28.148384968178654,5.03,3.02,25.95,3.0,3.0,250.06,99.54,66.37,2466.0,Raw Keto Almuerzo,Almuerzo,Keto,31.49,967.13,195.57,416.48,3.8,Box Jumps,4.99,16.07,Strengthens Inferior abs y hip flexors,340.61,"Cuerpo completo, Core (núcleo), Hombros",Bench o Step,Intermedio,Abs,Superior,Plate pinch,25.953991063881173,1995.73,0.5011900407369735,1.1578457601488892,-341.1100000000001,61.77083344285681,1335.1912,6.926358736374583e+19,Medio,Pérdida de grasa
43.508524830200244,Mujer,92.95463289319477,1.9673152709527257,1.5450337282311548,1959.9485615946226,Entrenamiento_interválico,24.874119163609386,4.258228214929019,2.146723631298708,22.379634123412053,2.8276464167131268,1.0933199396192534,317.06662087384325,124.72003786809344,88.92019265905601,2616.398311659021,Hervido Bajo-Carb Desayuno,Cena,Bajo-Carb,7.418500291624191,2426.3347133404304,252.6062447282234,83.9425787202069,1.9625976949981356,Deadlifts,4.742584619382563,15.759352127021181,Improves core rotation strength,356.05027654381246,"Glúteos, Hamstrings, Core (núcleo)",Step o Box,Principiante,Antebrazos,Inferior,Decline Mancuerna flyes,22.0663553909852,2622.2124477228867,0.4662606164524659,1.5317511783317677,715.0788295362089,71.00994381827991,835.4900558962436,6.506740998589716e+19,Muy alto,Hipertrofia
25.11,Mujer,105.44,1.88,1.33,1277.86,Cardio,30.892571504733954,2.99,2.01,29.83,4.02,0.02,198.29,79.79,52.85,3016.0,Raw Balanced Almuerzo,Almuerzo,Equilibrada,43.02,2092.8,254.4,466.3,3.97,Mountain Climbers,3.98,15.03,Builds explosive power,355.39,"Obliques, Core (núcleo)",Dominada Bar,Principiante,Hombros,Inferior,Plate pinch,29.83250339520145,1587.97,0.499480468774599,0.7567336874051594,1738.14,72.86687260540852,945.3374,9.799195949776652e+19,Alto,Hipertrofia
37.14,Hombre,76.48,1.77,1.36,1305.6,Cardio,30.300737914959768,4.0,2.0,24.41,2.99,-0.02,233.62,92.99,62.41,2166.0,Al vapor Bajo-Carb Desayuno,Desayuno,Bajo-Carb,27.8,434.36,271.65,370.94,4.9,Step-ups,5.0,16.98,Improves balance y leg strength,356.98,"Quadriceps, Hamstrings, Glúteos",Bench o Step,Principiante,Pecho,Anterior,Decline Mancuerna press,24.411886750295253,1868.13,0.5002221472809708,1.215873430962343,860.4000000000001,53.30599564263877,970.9856,1.0163119823163553e+20,Alto,Hipertrofia
39.29754186657363,Hombre,109.96411498272464,1.6512683128781773,1.4106738018456952,1513.824277235163,Cardio,31.698211728936144,4.352199669757994,2.024858769095917,33.081642040874705,3.130193710451069,0.009595126054026707,281.4575602298373,110.68211914324858,80.23435078636024,2735.0769242153638,Hervido Vegano Almuerzo,Desayuno,Paleo,25.09889260015321,2401.687207454317,289.0188162572536,109.01798064744764,1.149052920656056,Russian Twists,2.7876890216503276,10.232401546362368,Builds explosive power,154.37862427576562,"Pecho superior, Tríceps",Cable / Polea Máquina o Bandas de resistencia,Avanzado,Antebrazos,Lats,Dominada con toalla,36.0627861963775,2220.5223982675097,0.5105206612837162,0.9530546317048544,1558.8639698006264,75.98738311570224,461.1852120274972,1.1237084442668294e+17,Medio,Hipertrofia
53.32,Mujer,55.68,1.55,1.13,814.28,Yoga,23.802880356141856,3.98,2.01,23.18,2.02,0.0,218.11,86.97,57.62,1686.0,Hervido Vegetariano Merienda,Merienda,Vegetariana,39.62,1265.94,117.13,208.38,1.67,Glute Bridges,5.0,23.99,Targets Superior chest,331.29,"Core (núcleo), Obliques",Bench o Step,Avanzado,Brazos,Pecho inferior,Plate pinch,23.175858480749216,1738.9,0.5017194778308126,1.5619612068965516,871.72,42.42655621770022,748.7153999999999,5.5219924935451935e+19,Bajo,Hipertrofia
25.946696714143005,Hombre,73.07683016864922,1.6024351697701995,1.0660160309824556,955.8713673668292,Entrenamiento_interválico,31.155836589670354,1.9149651679681061,1.010460256559699,32.6067865222019,2.8879855001269856,-0.04138230282656189,238.4711065461016,93.8034702368004,60.95336175410019,2001.000095903289,Hervido Vegetariano Cena,Cena,Keto,4.788149680909926,2205.805191480018,121.3048897746603,216.3630916628988,4.987996214590525,Flutter Kicks,4.83304254103192,20.911279599590163,Improves cardiovascular fitness,395.736288773005,"Pecho, Tríceps",Mancuernas,Avanzado,Hombros,Wrist Flexors,Standing calf raises,31.668480778558457,1756.4176282728351,0.49053919038406,1.1602271806535658,746.1802357616881,48.19630746484289,834.327938994223,1.4417608625880423e+20,Medio,Recomposición
41.69232945905282,Mujer,63.964864561280656,1.9264844595590018,1.116182471528976,1103.464631793622,Entrenamiento_interválico,19.838127114326692,2.047152172465626,0.9617491269022554,18.143140712551677,3.1231051794687916,0.9961998765570151,296.27038023965673,121.07107367605501,80.0635169177351,1666.5561098007229,Hervido Paleo Merienda,Desayuno,Keto,16.89732354376192,2145.3835520448324,105.88173170383054,437.23975445492704,1.291913934132878,Lat Pulldowns,5.228487140049785,25.560344941233094,Targets Bíceps y forearms,351.3479966637424,"Tríceps, Pecho",Parallel Bars o Chair,Principiante,Piernas,Lats,Remo inclinado,19.613411578677127,2254.3698345152347,0.48763527438614773,1.7447497023518728,555.0814132393979,55.609579184419815,824.734210723702,1.3964028901003988e+20,Bajo,Recomposición
29.82,Mujer,121.23,2.0,1.25,903.0,Yoga,25.89281483291118,3.99,2.04,30.31,3.01,0.01,241.12,96.32,64.31,3333.0,A la plancha Keto Desayuno,Desayuno,Keto,40.46,2374.22,151.04,283.24,4.6,Squats,4.98,20.95,Targets Bíceps y forearms,349.74,"Parte superior de la espalda, Rear Deltoids",Bandas de resistencia,Principiante,Hombros,Inferior,Remo inclinado,30.3075,1928.55,0.5001062974773794,0.7945228078858367,2430.0,89.84014057806178,874.35,8.596831790783445e+19,Alto,Hipertrofia
34.07,Hombre,52.31,1.78,1.38,1491.64,Fuerza,19.262749390953864,3.99,2.01,16.51,2.0,-0.02,212.45,84.39,56.46,1326.0,Asado Paleo Almuerzo,Almuerzo,Paleo,13.47,721.1,2.16,185.01,3.91,Step-ups,4.01,20.93,Improves core stability y Superior body strength,359.87,"Pecho, Tríceps, Hombros",Wall,Principiante,Espalda,Wrist Flexors,Peso muerto rumano,16.509910364852924,1695.5,0.5012090828664111,1.6132670617472755,-165.6400000000001,42.23365579359204,993.2412,1.0855067578204027e+20,Alto,Pérdida de grasa
34.58062049563025,Mujer,87.93648460660843,1.5778684203141862,1.966315723556919,3045.4170782920673,Yoga,34.38895761192855,4.930387574747166,2.7704024522359108,34.01955078040146,2.990956283417822,-0.021163660085916823,214.49067018352127,74.36487921764389,51.81277922361828,2400.467451929024,Horneado Vegetariano Almuerzo,Merienda,Vegetariana,47.064997249867815,1298.4588965636813,89.34930498883278,178.72092457543752,1.9753458922007119,Frog Jumps,4.017144963260047,21.44008640390245,Combines Inferior body y Superior body strength,335.0071632603401,Cuerpo completo,Step o Box,Avanzado,Piernas,Superior,Incline Mancuerna flyes,32.18509997812969,1711.803535134281,0.45456347195880126,0.9514718145196382,-330.5161255317003,54.36551395185685,1390.3079210838114,7.269777855564856e+19,Bajo,Hipertrofia
54.03,Mujer,87.22,1.76,1.48,1067.38,Yoga,28.418499463942585,3.0,2.02,28.16,3.0,-0.0,296.87,118.4,79.38,2269.0,Frito Keto Almuerzo,Almuerzo,Keto,15.56,2425.23,235.02,353.93,2.67,Bear Crawls,5.0,16.88,Builds Superior body strength,338.3,"Pecho, Tríceps",Cable / Polea Máquina,Avanzado,Pecho,Middle,Skull crushers,28.15728305785124,2375.5,0.4998863397179541,1.3574868149506996,1201.62,62.43338476754927,1001.368,6.551887346392212e+19,Medio,Hipertrofia
38.72258166162806,Hombre,84.57838044880023,1.7407665403505406,1.9855104283268306,2819.6636001181814,Fuerza,27.238273089328718,5.133772880584873,2.794030892835946,25.700805419651214,3.092085170564146,2.915435454130659,264.09836415298275,105.34270152972348,63.94543236796906,2492.557590111586,Al vapor Bajo-Carb Merienda,Almuerzo,Paleo,32.258106299266196,975.301372050895,202.9831801902117,429.5567282004531,3.813072348415425,Box Jumps,5.04419856627054,15.184689019265013,Builds unilateral leg strength,305.98875681289445,"Espalda, Bíceps",Bench o Sturdy Surface,Avanzado,Pecho,Lats,Incline Mancuerna press,24.996348680472078,2004.4343596544775,0.47836784550053324,1.1899321949372383,-313.5075377700756,65.55414162056219,1361.6447205540305,6.604755606556107e+19,Alto,Pérdida de grasa
52.21054696064681,Hombre,51.88501285905858,1.5859314391349706,1.431927749451371,958.8266499133152,Fuerza,24.80114797780805,2.101559527874273,0.9844307369241742,19.191644104973598,2.1025655115890944,1.0321240011352284,282.69192978645884,106.12544491153596,87.24544149406844,1385.6513413103226,Hervido Balanced Almuerzo,Almuerzo,Keto,13.223771603405305,474.9375701879821,188.2668711693651,325.8142738053199,1.89354122185333,Superman,5.077295044067594,21.068839493806532,Targets Inferior abs,356.4951690998015,"Quadriceps, Pantorrillas, Glúteos",Mancuernas,Intermedio,Abs,Inferior,Remo inclinado,19.28236939781072,2412.2263250698543,0.4964742076733833,2.4480908885614117,447.98847633814324,34.95978140236517,984.8258333957324,6.954827124523974e+19,Bajo,Hipertrofia
29.855366942676188,Mujer,84.69598393577975,1.8003283529307668,1.5747414072811878,1496.5744197489266,Yoga,28.13729206166935,3.8028631027195767,2.724834123986753,25.85186984697439,2.9850906601708176,0.0,166.54091858716333,66.99345129275702,46.816677248193685,2466.234190258005,Asado Vegano Desayuno,Merienda,Vegetariana,25.467760925623733,1741.1378191518666,103.21174915080458,461.60584495539536,4.779018468928987,Turkish Get-ups,4.402438711957847,16.26423315010263,Targets Inferior chest,390.03932972424343,"Quadriceps, Pantorrillas, Glúteos",Bandas de resistencia,Principiante,Espalda,Superior,Hanging leg raises,25.29308223007674,1416.062644064754,0.49716085344625394,0.782561728420995,728.2334621304963,59.02832086737762,1144.374293152105,1.0765705447542394e+20,Medio,Hipertrofia
53.19,Mujer,105.05,1.84,0.69,453.33,Yoga,32.04906403773502,3.02,1.0,31.03,2.99,-0.04,170.86,67.92,46.06,2767.0,Al vapor Keto Merienda,Merienda,Keto,15.89,2382.39,36.38,416.54,3.38,Leg Press,4.0,25.1,Builds explosive power,374.56,"Core (núcleo), Obliques",Bandas de resistencia o Cable / Polea Máquina,Principiante,Brazos,Wrist Flexors,Skull crushers,31.02847353497164,1369.66,0.4989851495991706,0.6465492622560686,2313.67,71.38245822835935,516.8928,1.505159478350823e+20,Muy alto,Hipertrofia
40.35,Hombre,56.65,1.78,1.78,2082.6,Fuerza,21.919897070219648,5.01,3.0,17.88,3.0,-0.03,220.66,88.1,58.41,1528.0,Al vapor Keto Desayuno,Desayuno,Keto,28.95,241.88,252.22,173.25,2.6,Push Ups,3.99,18.06,Builds chest strength,334.17,Tríceps,Cable / Polea Máquina,Avanzado,Hombros,Quads,Curl de muñeca,17.87968690821866,1760.73,0.5012920777177647,1.555163283318623,-554.5999999999999,44.232378309720566,1189.6452000000002,5.926484512145094e+19,Bajo,Pérdida de grasa
32.59,Hombre,52.75,1.66,1.26,1248.53,Fuerza,23.56556909365815,2.96,1.01,19.14,3.01,0.0,247.09,98.22,66.16,1446.0,Horneado Vegetariano Cena,Cena,Vegetariana,2.48,107.0,201.6,143.15,4.78,Reverse Lunges,4.0,24.13,Targets obliques y improves core rotation,350.36,Inferior Abs,Step o Box,Avanzado,Espalda,Quads,Mancuerna rows,19.142836405864426,1976.68,0.5000101179755955,1.8619905213270145,197.47000000000003,40.319162303095325,882.9072,8.722111215022268e+19,Alto,Hipertrofia
